SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,Age,YEARS_EMPLOYED,AMT_CREDIT,CODE_GENDER,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,NAME_INCOME_TYPE,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT
180206,0,900000.0,45.0,3.0,1236816.0,M,2.0,Cash loans,Tertiaire,Business,Working,1.37424,0.040325
293553,0,58500.0,54.0,3.0,269550.0,F,2.0,Cash loans,Primaire,Education,Working,4.607692307692307,0.2238461538461538
148300,2,135000.0,37.0,4.0,312147.0,F,4.0,Cash loans,Primaire,Trade,Commercial associate,2.3122,0.1863333333333333
217844,1,112500.0,39.0,2.0,270000.0,M,3.0,Revolving loans,Primaire,Business,Working,2.4,0.12
138624,0,121500.0,24.0,3.0,765000.0,F,2.0,Cash loans,Primaire,Trade,Commercial associate,6.296296296296297,0.2575185185185185
124614,0,337500.0,54.0,3.0,450000.0,F,1.0,Revolving loans,Primaire,Serivce,Commercial associate,1.3333333333333333,0.0666666666666666
118399,0,135000.0,45.0,1.0,1183963.5,F,2.0,Cash loans,Primaire,Trade,Working,8.7701,0.2574
252183,1,225000.0,36.0,4.0,291384.0,F,3.0,Cash loans,Primaire,Self-employed,Working,1.29504,0.10382
199195,0,112500.0,30.0,1.0,247275.0,F,2.0,Cash loans,Primaire,Business,Working,2.198,0.18864
238380,2,180000.0,33.0,4.0,365359.5,M,4.0,Cash loans,Secondaire,Business,Working,2.029775,0.219325
213943,0,112500.0,31.0,9.0,193500.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,1.72,0.09444
130010,0,112500.0,41.0,18.0,508495.5,F,1.0,Cash loans,Primaire,Business,Working,4.51996,0.1804
212299,1,450000.0,31.0,4.0,1042560.0,M,2.0,Cash loans,Tertiaire,Business,Commercial associate,2.3168,0.14835
265462,1,135000.0,55.0,4.0,135000.0,F,2.0,Revolving loans,Primaire,Other,Working,1.0,0.05
105189,0,202500.0,23.0,1.0,813195.0,M,1.0,Cash loans,Primaire,Business,Commercial associate,4.015777777777778,0.1333555555555555
180139,0,90000.0,23.0,2.0,180000.0,F,2.0,Revolving loans,Primaire,Business,Working,2.0,0.1
272118,0,193500.0,59.0,5.0,373140.0,M,2.0,Cash loans,Primaire,Serivce,Working,1.928372093023256,0.1262093023255814
278363,1,238500.0,36.0,1.0,835380.0,F,2.0,Cash loans,Primaire,Serivce,Working,3.5026415094339622,0.0939245283018867
261791,2,157500.0,38.0,2.0,634482.0,F,4.0,Cash loans,Primaire,Security,Working,4.028457142857143,0.1569142857142857
240399,0,112500.0,55.0,1.0,450000.0,F,2.0,Cash loans,Primaire,Industry,Working,4.0,0.17736
177872,0,144000.0,41.0,23.0,729792.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,5.068,0.27584375
121665,1,112500.0,34.0,1.0,760225.5,F,3.0,Cash loans,Primaire,Trade,Commercial associate,6.75756,0.26916
191241,2,243000.0,28.0,9.0,835380.0,F,4.0,Cash loans,Primaire,Security,State servant,3.437777777777778,0.1659259259259259
162871,0,157500.0,36.0,2.0,722430.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,4.586857142857143,0.1488
291161,0,36000.0,44.0,1.0,269550.0,M,2.0,Cash loans,Primaire,Business,Working,7.4875,0.40975
133696,1,94500.0,31.0,12.0,384048.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,4.064,0.1545714285714285
125341,0,90000.0,54.0,3.0,134775.0,M,2.0,Cash loans,Secondaire,Other,Working,1.4975,0.119
211058,0,171000.0,50.0,16.0,256500.0,F,1.0,Cash loans,Tertiaire,Serivce,Working,1.5,0.0925263157894736
101019,0,382500.0,59.0,15.0,720000.0,F,2.0,Cash loans,Tertiaire,Transport,Working,1.8823529411764703,0.055035294117647
104377,0,157500.0,48.0,6.0,577147.5,F,2.0,Cash loans,Primaire,Business,Commercial associate,3.664428571428572,0.1706285714285714
176586,0,90000.0,43.0,10.0,835380.0,F,2.0,Cash loans,Secondaire,Self-employed,Commercial associate,9.282,0.448
288548,0,315000.0,25.0,2.0,592560.0,F,1.0,Cash loans,Primaire,Business,Working,1.8811428571428568,0.1276714285714285
206748,0,162000.0,40.0,20.0,276277.5,F,2.0,Cash loans,Primaire,Industry,Working,1.7054166666666666,0.1347222222222222
198238,2,139500.0,34.0,12.0,180000.0,F,4.0,Revolving loans,Primaire,Serivce,Working,1.2903225806451613,0.064516129032258
170244,1,121500.0,28.0,8.0,180000.0,F,2.0,Revolving loans,Primaire,Serivce,Commercial associate,1.4814814814814814,0.074074074074074
199645,2,202500.0,31.0,12.0,900000.0,F,4.0,Cash loans,Tertiaire,Serivce,Working,4.444444444444445,0.1581111111111111
197555,2,202500.0,39.0,3.0,135000.0,M,4.0,Revolving loans,Secondaire,Transport,Working,0.6666666666666666,0.0333333333333333
170312,0,135000.0,39.0,5.0,917451.0,F,1.0,Cash loans,Primaire,Industry,Working,6.795933333333333,0.2255666666666666
280019,2,225000.0,31.0,3.0,808650.0,F,4.0,Cash loans,Primaire,Serivce,Working,3.594,0.10358
231909,0,292500.0,37.0,9.0,225000.0,F,2.0,Cash loans,Primaire,Security,Working,0.7692307692307693,0.0828461538461538
142455,0,157500.0,23.0,3.0,407520.0,M,2.0,Cash loans,Secondaire,Security,Working,2.587428571428572,0.2052571428571428
171931,0,135000.0,49.0,12.0,573628.5,F,2.0,Cash loans,Primaire,Education,Commercial associate,4.2491,0.1694666666666666
214460,0,117000.0,55.0,25.0,135000.0,F,2.0,Cash loans,Tertiaire,Other,State servant,1.1538461538461535,0.05
240602,1,90000.0,30.0,8.0,247500.0,F,2.0,Cash loans,Tertiaire,Business,Working,2.75,0.2187
288662,2,90000.0,41.0,3.0,298512.0,F,4.0,Cash loans,Primaire,Business,Working,3.3168,0.19185
132891,0,202500.0,26.0,5.0,1201207.5,F,2.0,Cash loans,Tertiaire,Self-employed,Commercial associate,5.9318888888888885,0.1740888888888888
115484,0,247500.0,37.0,6.0,345510.0,F,1.0,Cash loans,Primaire,Other,Working,1.396,0.0762545454545454
219241,1,292500.0,41.0,5.0,728460.0,M,3.0,Cash loans,Primaire,Business,Working,2.4904615384615383,0.1972153846153846
264612,0,270000.0,33.0,2.0,450000.0,M,1.0,Cash loans,Primaire,Business,Working,1.6666666666666667,0.08155
220475,1,292500.0,33.0,8.0,1670485.5,F,2.0,Cash loans,Tertiaire,Self-employed,Working,5.711061538461538,0.1989538461538461
249873,2,121500.0,31.0,0.0,808650.0,M,4.0,Cash loans,Primaire,Industry,Commercial associate,6.655555555555556,0.2157777777777778
274088,0,112500.0,32.0,9.0,256500.0,M,1.0,Cash loans,Primaire,Business,Working,2.28,0.1164
288818,1,225000.0,33.0,1.0,360000.0,F,3.0,Cash loans,Primaire,Business,Working,1.6,0.05986
274564,2,157500.0,43.0,2.0,545040.0,M,4.0,Cash loans,Primaire,Business,Working,3.4605714285714284,0.1691428571428571
102607,0,225000.0,27.0,1.0,521280.0,M,1.0,Cash loans,Primaire,Business,Working,2.3168,0.14058
116360,0,180000.0,43.0,25.0,312768.0,F,2.0,Cash loans,Primaire,Business,Working,1.7376,0.07725
211475,2,157500.0,33.0,1.0,270000.0,M,4.0,Revolving loans,Primaire,Serivce,Commercial associate,1.7142857142857142,0.0857142857142857
230634,0,360000.0,56.0,1.0,900000.0,M,2.0,Cash loans,Tertiaire,Business,Commercial associate,2.5,0.0731
124557,0,112500.0,52.0,1.0,1154655.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,10.2636,0.4082
224541,0,180000.0,50.0,2.0,391090.5,M,2.0,Cash loans,Primaire,Transport,Working,2.172725,0.096425
162990,0,112500.0,50.0,2.0,497520.0,M,2.0,Cash loans,Primaire,Security,Working,4.4224,0.28792
165638,0,405000.0,54.0,2.0,1305000.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,3.2222222222222223,0.0942111111111111
226572,0,315000.0,45.0,5.0,1288350.0,M,2.0,Cash loans,Secondaire,Business,Commercial associate,4.09,0.1195857142857142
247706,0,166500.0,61.0,23.0,900000.0,F,1.0,Cash loans,Tertiaire,Business,Commercial associate,5.405405405405405,0.2879459459459459
268196,1,202500.0,52.0,2.0,536917.5,F,2.0,Cash loans,Tertiaire,Business,Working,2.6514444444444445,0.1353777777777778
239215,1,135000.0,42.0,2.0,884124.0,M,3.0,Cash loans,Primaire,Business,Commercial associate,6.549066666666667,0.1924333333333333
268634,0,112500.0,41.0,9.0,450000.0,M,2.0,Cash loans,Primaire,Industry,Working,4.0,0.18764
156418,0,180000.0,39.0,2.0,640080.0,M,2.0,Cash loans,Primaire,Business,Working,3.556,0.1665
149397,0,121500.0,47.0,0.0,900000.0,F,1.0,Cash loans,Primaire,Trade,Working,7.407407407407407,0.2165925925925926
218259,1,180000.0,33.0,13.0,315000.0,F,2.0,Cash loans,Primaire,Other,Working,1.75,0.101175
100269,0,180000.0,31.0,4.0,427450.5,M,2.0,Cash loans,Primaire,Business,Commercial associate,2.374725,0.12955
103686,1,135000.0,28.0,2.0,270126.0,F,3.0,Cash loans,Tertiaire,Business,Working,2.000933333333333,0.1225333333333333
236340,0,238500.0,49.0,9.0,1339884.0,F,2.0,Cash loans,Tertiaire,Serivce,Commercial associate,5.617962264150943,0.1544905660377358
204262,1,130500.0,48.0,19.0,728460.0,F,3.0,Cash loans,Tertiaire,Medicine,State servant,5.582068965517242,0.3424827586206896
250613,5,90000.0,46.0,3.0,225000.0,F,7.0,Cash loans,Primaire,Transport,Commercial associate,2.5,0.13705
260356,1,157500.0,32.0,2.0,497520.0,M,3.0,Cash loans,Primaire,Serivce,Working,3.158857142857143,0.2064857142857142
104783,1,337500.0,41.0,4.0,1329579.0,F,3.0,Cash loans,Primaire,Business,Commercial associate,3.9394933333333335,0.1155733333333333
271783,2,112500.0,40.0,1.0,314100.0,M,4.0,Cash loans,Secondaire,Medicine,Working,2.792,0.14732
111349,1,135000.0,47.0,9.0,89554.5,M,3.0,Cash loans,Secondaire,Self-employed,Working,0.6633666666666667,0.0689333333333333
282387,0,157500.0,34.0,1.0,315000.0,F,1.0,Cash loans,Tertiaire,Serivce,Working,2.0,0.1190857142857142
114749,2,135000.0,28.0,6.0,1288350.0,F,4.0,Cash loans,Tertiaire,Security,State servant,9.543333333333331,0.2790333333333333
163994,0,112500.0,61.0,41.0,337500.0,F,2.0,Revolving loans,Tertiaire,Medicine,Working,3.0,0.15
215450,0,166500.0,31.0,3.0,173196.0,M,1.0,Cash loans,Tertiaire,Medicine,State servant,1.0402162162162163,0.1128108108108108
196719,1,90000.0,47.0,12.0,675000.0,M,3.0,Cash loans,Primaire,Serivce,Working,7.5,0.2434
182896,0,135000.0,30.0,1.0,269550.0,M,2.0,Cash loans,Primaire,Trade,Working,1.9966666666666664,0.1841
136692,0,157500.0,53.0,16.0,254700.0,F,2.0,Cash loans,Tertiaire,Security,Working,1.6171428571428572,0.1520285714285714
185913,0,202500.0,55.0,4.0,808650.0,F,1.0,Cash loans,Secondaire,Other,Working,3.993333333333333,0.1167555555555555
184002,1,225000.0,25.0,3.0,545040.0,M,3.0,Cash loans,Primaire,Business,Commercial associate,2.4224,0.19196
144980,0,90000.0,35.0,2.0,302206.5,F,2.0,Cash loans,Primaire,Serivce,Commercial associate,3.35785,0.1836
202874,1,180000.0,27.0,0.0,592560.0,M,3.0,Cash loans,Secondaire,Serivce,Commercial associate,3.292,0.19965
170416,2,202500.0,46.0,8.0,573408.0,F,3.0,Cash loans,Primaire,Business,Working,2.8316444444444446,0.1452222222222222
159329,1,121500.0,35.0,6.0,500211.0,M,3.0,Cash loans,Secondaire,Self-employed,Working,4.116962962962963,0.3263333333333333
205607,1,180000.0,47.0,11.0,1807420.5,F,3.0,Cash loans,Tertiaire,Education,Working,10.041225,0.2656
196558,3,900000.0,41.0,3.0,1062000.0,M,5.0,Cash loans,Tertiaire,Business,Commercial associate,1.18,0.049995
197182,0,135000.0,47.0,12.0,263686.5,F,1.0,Cash loans,Primaire,Business,Working,1.9532333333333327,0.2113
180705,2,135000.0,31.0,8.0,270000.0,M,4.0,Revolving loans,Primaire,Serivce,Working,2.0,0.1
147802,0,247500.0,29.0,1.0,1528200.0,F,2.0,Cash loans,Tertiaire,Self-employed,Working,6.174545454545455,0.2151454545454545
227913,0,72000.0,55.0,6.0,545040.0,F,1.0,Cash loans,Primaire,Industry,Working,7.57,0.271875
160777,2,207000.0,34.0,3.0,743031.0,M,4.0,Cash loans,Primaire,Other,Working,3.5895217391304346,0.1918695652173913
255533,1,76500.0,28.0,10.0,101880.0,M,3.0,Cash loans,Primaire,Self-employed,Working,1.331764705882353,0.143
101515,2,112500.0,28.0,6.0,152820.0,F,4.0,Cash loans,Tertiaire,Education,Working,1.3584,0.0996
127768,1,135000.0,35.0,16.0,490495.5,M,3.0,Cash loans,Primaire,Industry,Working,3.6333,0.3603333333333333
104953,0,225000.0,32.0,4.0,270000.0,F,2.0,Revolving loans,Primaire,Self-employed,Commercial associate,1.2,0.06
273408,1,337500.0,35.0,2.0,900000.0,M,3.0,Cash loans,Tertiaire,Serivce,Working,2.6666666666666665,0.1133733333333333
219754,0,90000.0,32.0,4.0,299772.0,M,2.0,Cash loans,Secondaire,Business,Working,3.3308,0.16345
154092,0,135000.0,35.0,4.0,417024.0,M,2.0,Cash loans,Primaire,Business,Working,3.089066666666666,0.2206333333333333
207767,1,157500.0,41.0,3.0,835605.0,F,3.0,Cash loans,Tertiaire,Industry,Commercial associate,5.305428571428571,0.1559428571428571
279826,2,166500.0,29.0,3.0,454500.0,F,4.0,Cash loans,Tertiaire,Self-employed,Commercial associate,2.72972972972973,0.204081081081081
236473,2,112500.0,38.0,3.0,704844.0,F,4.0,Cash loans,Primaire,Business,Commercial associate,6.26528,0.26544
219946,0,135000.0,59.0,10.0,1006920.0,F,2.0,Cash loans,Primaire,Serivce,State servant,7.458666666666667,0.316
284955,0,180000.0,59.0,4.0,705145.5,M,2.0,Cash loans,Primaire,Business,Commercial associate,3.917475,0.141425
228927,1,180000.0,50.0,3.0,1006920.0,M,3.0,Cash loans,Secondaire,Business,Working,5.594,0.28635
192376,1,135000.0,36.0,6.0,1288350.0,F,3.0,Cash loans,Primaire,Business,Working,9.543333333333331,0.28
132369,0,202500.0,46.0,2.0,888840.0,F,1.0,Cash loans,Primaire,Business,Commercial associate,4.389333333333333,0.1457111111111111
252000,0,135000.0,38.0,10.0,500211.0,F,2.0,Cash loans,Tertiaire,Other,Commercial associate,3.705266666666666,0.1983666666666666
279661,2,337500.0,45.0,9.0,592560.0,M,4.0,Cash loans,Tertiaire,Business,Commercial associate,1.7557333333333334,0.10648
263669,0,135000.0,37.0,3.0,230256.0,F,2.0,Cash loans,Primaire,Industry,Working,1.7056,0.1645666666666666
294023,0,108000.0,50.0,9.0,500211.0,F,2.0,Cash loans,Primaire,Serivce,State servant,4.631583333333333,0.252625
163483,2,180000.0,36.0,6.0,708939.0,M,4.0,Cash loans,Secondaire,Business,Commercial associate,3.93855,0.165575
153553,1,180000.0,27.0,3.0,450000.0,F,3.0,Cash loans,Primaire,Business,Working,2.5,0.269975
121945,1,112500.0,37.0,8.0,675000.0,F,3.0,Cash loans,Primaire,Business,Working,6.0,0.19472
173992,0,247500.0,63.0,10.0,966555.0,F,2.0,Cash loans,Primaire,Education,State servant,3.905272727272728,0.2086
234164,2,450000.0,45.0,2.0,592560.0,M,4.0,Cash loans,Tertiaire,Business,Commercial associate,1.3168,0.07986
250336,0,99000.0,58.0,10.0,337500.0,F,2.0,Cash loans,Primaire,Education,Working,3.409090909090909,0.1753636363636363
127117,1,180000.0,39.0,1.0,810000.0,F,3.0,Cash loans,Tertiaire,Business,Working,4.5,0.14945
277224,0,306000.0,48.0,13.0,679500.0,F,2.0,Cash loans,Tertiaire,Education,State servant,2.2205882352941178,0.0786617647058823
268576,0,180000.0,54.0,14.0,1800000.0,F,2.0,Cash loans,Primaire,Trade,Commercial associate,10.0,0.348325
182472,1,360000.0,37.0,9.0,675000.0,M,3.0,Revolving loans,Tertiaire,Business,Commercial associate,1.875,0.09375
105410,1,157500.0,35.0,8.0,909697.5,F,3.0,Cash loans,Primaire,Self-employed,Working,5.775857142857143,0.2957428571428571
277362,0,90000.0,27.0,4.0,440784.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,4.8976,0.31445
276914,0,90000.0,22.0,2.0,180000.0,F,2.0,Revolving loans,Primaire,Self-employed,Working,2.0,0.1
147180,1,67500.0,37.0,0.0,50940.0,F,3.0,Cash loans,Primaire,Industry,Working,0.7546666666666667,0.0914666666666666
216474,0,67500.0,36.0,3.0,225000.0,F,1.0,Cash loans,Primaire,Industry,Commercial associate,3.333333333333333,0.1808
114018,2,139500.0,36.0,4.0,900000.0,M,4.0,Cash loans,Primaire,Business,Working,6.451612903225806,0.1895806451612903
238621,1,76500.0,24.0,0.0,225000.0,F,3.0,Cash loans,Tertiaire,Education,Working,2.9411764705882355,0.1688235294117647
221812,0,49500.0,32.0,1.0,67500.0,F,2.0,Cash loans,Primaire,Self-employed,Working,1.3636363636363635,0.1541818181818181
236055,1,180000.0,47.0,1.0,819000.0,F,2.0,Cash loans,Primaire,Business,Working,4.55,0.13375
270609,0,180000.0,37.0,1.0,640080.0,F,1.0,Cash loans,Primaire,Business,Working,3.556,0.173675
255008,0,144000.0,22.0,1.0,180000.0,F,1.0,Revolving loans,Primaire,Self-employed,Commercial associate,1.25,0.0625
167150,0,360000.0,41.0,4.0,1328418.0,M,2.0,Cash loans,Tertiaire,Industry,Commercial associate,3.69005,0.1966
181382,0,180000.0,49.0,0.0,481500.0,M,2.0,Cash loans,Secondaire,Transport,Commercial associate,2.675,0.212075
170354,0,135000.0,44.0,4.0,787131.0,F,2.0,Cash loans,Primaire,Business,Working,5.8306,0.1927
167915,0,90000.0,29.0,0.0,225000.0,F,2.0,Cash loans,Primaire,Business,Working,2.5,0.15975
123520,0,270000.0,55.0,18.0,1183963.5,F,2.0,Cash loans,Primaire,Industry,Working,4.38505,0.11615
155376,0,225000.0,29.0,4.0,1540305.0,M,1.0,Cash loans,Primaire,Business,Working,6.8458,0.18116
214375,1,157500.0,38.0,1.0,484659.0,M,3.0,Cash loans,Secondaire,Business,Working,3.0772,0.2467142857142857
283088,0,247500.0,41.0,5.0,733176.0,F,1.0,Cash loans,Secondaire,Serivce,Working,2.962327272727273,0.096090909090909
151567,0,135000.0,66.0,4.0,247275.0,F,2.0,Cash loans,Tertiaire,Medicine,Working,1.8316666666666668,0.1312333333333333
269448,0,157500.0,44.0,4.0,157500.0,F,2.0,Revolving loans,Tertiaire,Serivce,Commercial associate,1.0,0.05
253552,1,180000.0,27.0,2.0,180000.0,F,3.0,Revolving loans,Primaire,Business,Commercial associate,1.0,0.05
252373,0,180000.0,54.0,20.0,1034680.5,M,2.0,Cash loans,Primaire,Transport,Working,5.748225,0.1907
273982,1,112500.0,42.0,3.0,135000.0,F,2.0,Cash loans,Primaire,Self-employed,Working,1.2,0.11868
279440,0,202500.0,53.0,5.0,755190.0,M,2.0,Cash loans,Tertiaire,Self-employed,Working,3.729333333333333,0.1910444444444444
124323,0,112500.0,45.0,2.0,808650.0,F,2.0,Cash loans,Primaire,Business,Working,7.188,0.23188
232036,0,292500.0,52.0,8.0,1258650.0,F,2.0,Cash loans,Primaire,Business,Working,4.303076923076923,0.1827538461538461
239333,1,90000.0,35.0,6.0,161730.0,F,3.0,Cash loans,Primaire,Serivce,Commercial associate,1.797,0.0932
254769,1,90000.0,35.0,11.0,1133748.0,F,3.0,Cash loans,Primaire,Transport,Working,12.5972,0.36975
223857,0,247500.0,54.0,9.0,835380.0,F,2.0,Cash loans,Tertiaire,Serivce,Commercial associate,3.375272727272727,0.1629090909090909
107215,1,180000.0,37.0,3.0,288873.0,F,3.0,Cash loans,Primaire,Other,Working,1.60485,0.09285
100198,1,135000.0,36.0,5.0,531000.0,M,3.0,Cash loans,Secondaire,Self-employed,Working,3.933333333333333,0.2416
248607,0,157500.0,45.0,3.0,1006920.0,F,2.0,Cash loans,Tertiaire,Business,Working,6.393142857142857,0.3272571428571428
177745,2,225000.0,40.0,15.0,337500.0,F,3.0,Revolving loans,Primaire,Serivce,Working,1.5,0.075
118608,0,450000.0,60.0,1.0,270000.0,M,2.0,Revolving loans,Primaire,Industry,Working,0.6,0.03
124921,0,112500.0,29.0,8.0,123637.5,M,1.0,Cash loans,Secondaire,Serivce,Working,1.099,0.07932
232182,2,112500.0,34.0,10.0,225000.0,F,4.0,Cash loans,Primaire,Business,Commercial associate,2.0,0.158
118435,1,283500.0,30.0,3.0,859500.0,M,3.0,Cash loans,Secondaire,Business,Commercial associate,3.031746031746032,0.1619841269841269
251112,0,351000.0,58.0,37.0,454500.0,M,2.0,Cash loans,Primaire,Other,Working,1.294871794871795,0.0356025641025641
253614,0,324000.0,45.0,6.0,1483231.5,M,2.0,Cash loans,Tertiaire,Transport,Commercial associate,4.577875,0.1441388888888889
229539,0,135000.0,43.0,3.0,755190.0,F,2.0,Cash loans,Primaire,Education,State servant,5.594,0.2700666666666667
163838,0,180000.0,57.0,5.0,167121.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,0.92845,0.06675
266945,0,135000.0,51.0,11.0,808650.0,F,1.0,Cash loans,Tertiaire,Transport,Working,5.99,0.1761
161833,0,270000.0,43.0,4.0,974610.0,M,2.0,Cash loans,Secondaire,Transport,Working,3.6096666666666666,0.1636
143689,2,157500.0,37.0,3.0,1800000.0,F,4.0,Cash loans,Tertiaire,Other,State servant,11.428571428571429,0.3142857142857143
264965,0,103500.0,25.0,3.0,180000.0,M,2.0,Revolving loans,Primaire,Self-employed,Working,1.7391304347826086,0.0869565217391304
182579,1,135000.0,25.0,2.0,571500.0,F,2.0,Cash loans,Primaire,Medicine,Commercial associate,4.233333333333333,0.2171
145800,0,153000.0,54.0,1.0,640080.0,F,2.0,Cash loans,Primaire,Business,Working,4.183529411764706,0.2043235294117647
141789,0,135000.0,51.0,14.0,808650.0,F,1.0,Cash loans,Tertiaire,Business,Commercial associate,5.99,0.1832
213507,0,337500.0,56.0,4.0,1616107.5,M,2.0,Cash loans,Primaire,Business,Working,4.788466666666666,0.1320666666666666
152353,1,180000.0,28.0,10.0,326664.0,F,3.0,Cash loans,Primaire,Other,Working,1.8148,0.093375
238101,2,90000.0,33.0,2.0,472500.0,F,4.0,Cash loans,Primaire,Education,Working,5.25,0.18695
101171,0,112500.0,44.0,10.0,508495.5,F,2.0,Cash loans,Primaire,Industry,Working,4.51996,0.19148
177306,0,135000.0,25.0,1.0,436032.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,3.2298666666666667,0.1650333333333333
269483,0,112500.0,32.0,10.0,675000.0,F,2.0,Cash loans,Secondaire,Self-employed,Working,6.0,0.1766
256409,2,184500.0,32.0,5.0,320521.5,M,4.0,Cash loans,Primaire,Self-employed,Commercial associate,1.7372439024390245,0.1600243902439024
157921,0,198000.0,58.0,3.0,904500.0,M,2.0,Cash loans,Secondaire,Business,Working,4.568181818181818,0.1342272727272727
143785,0,103500.0,49.0,1.0,544491.0,F,2.0,Cash loans,Primaire,Housing,Working,5.260782608695652,0.169695652173913
134828,1,67500.0,52.0,6.0,225000.0,F,3.0,Revolving loans,Tertiaire,Medicine,Working,3.333333333333333,0.1666666666666666
